"";"xt";"yt";"at"
"1";11;10;7,1
"2";19,52533;2,993496;0
"3";29,7976382751236;3,56862740928044;0
"4";35,0305550638225;4,91906060607914;0,0890978650603614
"5";31,2202651468752;7,04176009332266;2,39770706394761
"6";31,7896472231443;6,46178125050275;1,7038518058739
"7";31,4669247472116;6,66248951511343;1,96910456567111
"8";31,6538109701929;6,54851076963721;1,81774857559864
"9";31,5468522689462;6,61444553435152;1,90507508056228
"10";31,6084931106594;6,57668632215427;1,85498770002239
"11";31,5731084615863;6,59843949619193;1,88381780387468
"12";31,5934671841245;6,58594963811462;1,86725620128972
"13";31,5817689509609;6,59313489802504;1,87678110783286
"14";31,5884958710664;6,58900593083809;1,87130675662482
"15";31,584629308668;6,59138014924974;1,87445428751614
"16";31,5868523192038;6,59001544336103;1,87264497952027
"17";31,5855744214329;6,59080004646596;1,87368516217938
"18";31,5863090812798;6,59034901400394;1,87308719774798
"19";31,5858867472917;6,59060831020877;1,87343096075043
"20";31,5861295410553;6,5904592482092;1,87323333999813
"21";31,5859899645699;6,59054494169935;1,87334694878536
"22";31,5860702045621;6,59049567846629;1,87328163755388
"23";31,586024076282;6,59052399899321;1,8733191837368
"24";31,5860505945363;6,59050771811497;1,87329759920771
"25";31,5860353497318;6,59051707767494;1,87331000772859
"26";31,5860441136681;6,59051169705397;1,87330287432034
"27";31,5860390754574;6,5905147902663;1,87330697517482
"28";31,5860419718243;6,59051301204071;1,87330461767584
"29";31,586040306761;6,59051403430715;1,87330597295494
"30";31,5860412639727;6,59051344662665;1,87330519383211
"31";31,5860407136908;6,59051378447242;1,87330564173425
"32";31,5860410300369;6,59051359025165;1,87330538424427
"33";31,5860408481759;6,59051370190529;1,87330553227012
"34";31,5860409527241;6,59051363771784;1,87330544717302
"35";31,5860408926214;6,59051367461792;1,87330549609364
"36";31,5860409271733;6,59051365340481;1,87330546797015
"37";31,5860409073101;6,5905136655998;1,87330548413778
"38";31,586040918729;6,59051365858915;1,87330547484334
"39";31,5860409121645;6,59051366261943;1,87330548018652
"40";31,5860409159383;6,5905136603025;1,87330547711484
"41";31,5860409137688;6,59051366163446;1,87330547888069
"42";31,586040915016;6,59051366086874;1,87330547786553
"43";31,5860409142991;6,59051366130893;1,87330547844912
"44";31,5860409147112;6,59051366105588;1,87330547811363
"45";31,5860409144743;6,59051366120136;1,8733054783065
"46";31,5860409146105;6,59051366111772;1,87330547819563
"47";31,5860409145322;6,5905136611658;1,87330547825936
"48";31,5860409145772;6,59051366113816;1,87330547822272
"49";31,5860409145513;6,59051366115405;1,87330547824378
"50";31,5860409145662;6,59051366114492;1,87330547823168
"51";31,5860409145576;6,59051366115017;1,87330547823864
"52";31,5860409145626;6,59051366114715;1,87330547823464
"53";31,5860409145597;6,59051366114888;1,87330547823693
"54";31,5860409145614;6,59051366114789;1,87330547823562
"55";31,5860409145604;6,59051366114846;1,87330547823637
"56";31,586040914561;6,59051366114813;1,87330547823594
"57";31,5860409145607;6,59051366114832;1,87330547823619
"58";31,5860409145608;6,59051366114821;1,87330547823604
"59";31,5860409145607;6,59051366114828;1,87330547823613
"60";31,5860409145608;6,59051366114824;1,87330547823608
"61";31,5860409145608;6,59051366114826;1,87330547823611
"62";31,5860409145608;6,59051366114825;1,87330547823609
"63";31,5860409145608;6,59051366114825;1,8733054782361
"64";31,5860409145608;6,59051366114825;1,8733054782361
"65";31,5860409145608;6,59051366114825;1,8733054782361
"66";31,5860409145608;6,59051366114825;1,8733054782361
"67";31,5860409145608;6,59051366114825;1,8733054782361
"68";31,5860409145608;6,59051366114825;1,8733054782361
"69";31,5860409145608;6,59051366114825;1,8733054782361
"70";31,5860409145608;6,59051366114825;1,8733054782361
"71";31,5860409145608;6,59051366114825;1,8733054782361
"72";31,5860409145608;6,59051366114825;1,8733054782361
"73";31,5860409145608;6,59051366114825;1,8733054782361
"74";31,5860409145608;6,59051366114825;1,8733054782361
"75";31,5860409145608;6,59051366114825;1,8733054782361
"76";31,5860409145608;6,59051366114825;1,8733054782361
"77";31,5860409145608;6,59051366114825;1,8733054782361
"78";31,5860409145608;6,59051366114825;1,8733054782361
"79";31,5860409145608;6,59051366114825;1,8733054782361
"80";31,5860409145608;6,59051366114825;1,8733054782361
"81";31,5860409145608;6,59051366114825;1,8733054782361
"82";31,5860409145608;6,59051366114825;1,8733054782361
"83";31,5860409145608;6,59051366114825;1,8733054782361
"84";31,5860409145608;6,59051366114825;1,8733054782361
"85";31,5860409145608;6,59051366114825;1,8733054782361
"86";31,5860409145608;6,59051366114825;1,8733054782361
"87";31,5860409145608;6,59051366114825;1,8733054782361
"88";31,5860409145608;6,59051366114825;1,8733054782361
"89";31,5860409145608;6,59051366114825;1,81470138678002
"90";31,383718829068;6,66885455838578;1,99211079257219
"91";31,7003108545466;6,51921680562754;1,67915463471821
"92";31,173213960929;6,76463364655118;2,12999085436539
"93";31,8148694286355;6,44527535177994;1,58230146605284
"94";31,1041446618403;6,80530127297904;2,18447234061099
"95";31,8514947437652;6,42106747509986;1,53591800072334
"96";31,0300864078443;6,83818421200658;2,23818421200658
"97";31,9106451852984;6,38712929816568;2,08712929816568
"98";33,0757645821016;6,0558043541452;0,0339054118442445
"99";26,979406267131;8,47187075124832;0
"100";19,3874324078886;10,7860614373631;10,7860614373631
"101";36,00540678856;0;0
